foodDiffX,foodDiffY,left_collision,front_collision,right_collision,direction,action
22.0,24.0,7,18,18,1,1
20.0,24.0,7,17,18,1,1
18.0,24.0,7,16,18,1,1
16.0,24.0,7,15,18,1,1
14.0,24.0,7,14,18,1,1
12.0,24.0,7,13,18,1,1
10.0,24.0,7,12,18,1,1
8.0,24.0,7,11,18,1,1
6.0,24.0,7,10,18,1,1
4.0,24.0,7,9,18,1,1
2.0,24.0,7,8,18,1,1
0.0,24.0,7,7,18,1,4
0.0,22.0,7,17,26,4,4
0.0,20.0,7,16,26,4,4
0.0,18.0,7,15,26,4,4
0.0,16.0,7,14,26,4,4
0.0,14.0,7,13,26,4,4
0.0,12.0,7,12,26,4,4
0.0,10.0,7,11,26,4,4
0.0,8.0,7,10,26,4,4
0.0,6.0,7,9,26,4,4
0.0,4.0,7,8,26,4,4
0.0,2.0,7,7,26,4,4
-48.0,-22.0,7,6,26,4,2
-46.0,-22.0,6,25,19,2,2
-44.0,-22.0,6,24,19,2,2
-42.0,-22.0,6,23,19,2,2
-40.0,-22.0,6,22,19,2,2
-38.0,-22.0,6,21,19,2,2
-36.0,-22.0,6,20,19,2,2
-34.0,-22.0,6,19,19,2,2
-32.0,-22.0,6,18,19,2,2
-30.0,-22.0,6,17,19,2,2
-28.0,-22.0,6,16,19,2,2
-26.0,-22.0,6,15,19,2,2
-24.0,-22.0,6,14,19,2,2
-22.0,-22.0,6,13,19,2,2
-20.0,-22.0,6,12,19,2,2
-18.0,-22.0,6,11,19,2,2
-16.0,-22.0,6,10,19,2,2
-14.0,-22.0,6,9,19,2,2
-12.0,-22.0,6,8,19,2,2
-10.0,-22.0,6,7,19,2,2
-8.0,-22.0,6,6,19,2,2
-6.0,-22.0,6,5,19,2,2
-4.0,-22.0,6,4,19,2,2
-2.0,-22.0,6,3,19,2,2
0.0,-22.0,6,2,19,2,3
0.0,-20.0,2,18,31,3,3
0.0,-18.0,2,17,31,3,3
0.0,-16.0,2,16,31,3,3
0.0,-14.0,2,15,31,3,3
0.0,-12.0,2,14,31,3,3
0.0,-10.0,2,13,31,3,3
0.0,-8.0,2,12,31,3,3
0.0,-6.0,2,11,31,3,3
0.0,-4.0,2,10,31,3,3
0.0,-2.0,2,9,31,3,3
14.0,18.0,2,8,31,3,1
12.0,18.0,8,30,17,1,1
10.0,18.0,8,29,17,1,1
8.0,18.0,8,28,17,1,1
6.0,18.0,8,27,17,1,1
4.0,18.0,8,26,17,1,1
2.0,18.0,8,25,17,1,1
0.0,18.0,8,24,17,1,4
0.0,16.0,24,16,7,4,4
0.0,14.0,24,15,7,4,4
0.0,12.0,24,14,9,4,4
0.0,10.0,24,13,9,4,4
0.0,8.0,24,12,9,4,4
0.0,6.0,24,11,9,4,4
0.0,4.0,24,10,9,4,4
0.0,2.0,24,9,9,4,4
38.0,-30.0,24,8,9,4,1
36.0,-30.0,17,23,8,1,1
34.0,-30.0,17,22,8,1,1
32.0,-30.0,17,21,8,1,1
30.0,-30.0,17,20,8,1,1
28.0,-30.0,17,19,8,1,1
26.0,-30.0,17,18,8,1,1
24.0,-30.0,17,17,8,1,1
22.0,-30.0,17,16,8,1,1
20.0,-30.0,17,15,8,1,1
18.0,-30.0,17,14,8,1,1
16.0,-30.0,17,13,8,1,1
14.0,-30.0,17,12,8,1,1
12.0,-30.0,17,11,8,1,1
10.0,-30.0,17,10,8,1,1
8.0,-30.0,17,9,8,1,1
6.0,-30.0,17,8,8,1,1
4.0,-30.0,17,7,8,1,1
2.0,-30.0,17,6,8,1,1
0.0,-30.0,17,5,8,1,3
0.0,-28.0,28,16,5,3,3
0.0,-26.0,28,15,5,3,3
0.0,-24.0,28,14,5,3,3
0.0,-22.0,28,13,5,3,3
0.0,-20.0,28,12,5,3,3
0.0,-18.0,28,11,5,3,3
0.0,-16.0,28,10,5,3,3
0.0,-14.0,28,9,5,3,3
0.0,-12.0,28,8,5,3,3
0.0,-10.0,28,7,5,3,3
0.0,-8.0,28,6,5,3,3
0.0,-6.0,28,5,5,3,3
0.0,-4.0,28,4,5,3,3
0.0,-2.0,28,3,5,3,3
-54.0,38.0,28,2,5,3,2
-52.0,38.0,23,27,2,2,2
-50.0,38.0,23,26,2,2,2
-48.0,38.0,23,25,2,2,2
-46.0,38.0,23,24,2,2,2
-44.0,38.0,23,23,2,2,2
-42.0,38.0,23,22,2,2,2
-40.0,38.0,23,21,2,2,2
-38.0,38.0,23,20,2,2,2
-36.0,38.0,23,19,2,2,2
-34.0,38.0,23,18,2,2,2
-32.0,38.0,23,17,2,2,2
-30.0,38.0,23,16,2,2,2
-28.0,38.0,23,15,2,2,2
-26.0,38.0,23,14,2,2,2
-24.0,38.0,23,13,2,2,2
-22.0,38.0,23,12,2,2,2
-20.0,38.0,23,11,2,2,2
-18.0,38.0,23,10,2,2,2
-16.0,38.0,23,9,2,2,2
-14.0,38.0,23,8,2,2,2
-12.0,38.0,23,7,2,2,2
-10.0,38.0,23,6,2,2,2
-8.0,38.0,23,5,2,2,2
-6.0,38.0,23,4,2,2,2
-4.0,38.0,23,3,2,2,2
-2.0,38.0,23,2,2,2,2
0.0,38.0,23,1,2,2,4
0.0,36.0,32,22,1,4,4
0.0,34.0,32,21,1,4,4
0.0,32.0,32,20,1,4,4
0.0,30.0,32,19,1,4,4
0.0,28.0,32,18,1,4,4
0.0,26.0,32,17,1,4,4
0.0,24.0,32,16,1,4,4
0.0,22.0,32,15,1,4,4
0.0,20.0,32,14,1,4,4
0.0,18.0,32,13,1,4,4
0.0,16.0,32,12,1,4,4
0.0,14.0,32,11,1,4,4
0.0,12.0,32,10,1,4,4
0.0,10.0,32,9,1,4,4
0.0,8.0,32,8,1,4,4
0.0,6.0,32,7,1,4,4
0.0,4.0,32,6,1,4,4
0.0,2.0,32,5,1,4,4
22.0,-12.0,32,4,1,4,1
20.0,-12.0,21,31,4,1,1
18.0,-12.0,21,30,4,1,1
16.0,-12.0,21,29,4,1,1
14.0,-12.0,21,28,4,1,1
12.0,-12.0,21,27,4,1,1
10.0,-12.0,21,26,4,1,1
8.0,-12.0,21,25,4,1,1
6.0,-12.0,21,24,4,1,1
4.0,-12.0,21,23,4,1,1
2.0,-12.0,21,22,4,1,1
0.0,-12.0,21,21,4,1,3
0.0,-10.0,11,20,21,3,3
0.0,-8.0,11,19,21,3,3
0.0,-6.0,12,18,21,3,3
0.0,-4.0,12,17,21,3,3
0.0,-2.0,12,16,21,3,3
38.0,-22.0,12,15,21,3,1
36.0,-22.0,15,20,10,1,1
34.0,-22.0,15,19,10,1,1
32.0,-22.0,15,18,10,1,1
30.0,-22.0,15,17,10,1,1
28.0,-22.0,15,16,10,1,1
26.0,-22.0,15,15,10,1,1
24.0,-22.0,15,14,10,1,1
22.0,-22.0,15,13,10,1,1
20.0,-22.0,15,12,10,1,1
18.0,-22.0,15,11,10,1,1
16.0,-22.0,15,10,10,1,1
14.0,-22.0,15,9,10,1,1
12.0,-22.0,15,8,10,1,1
10.0,-22.0,15,7,10,1,1
8.0,-22.0,15,6,10,1,1
6.0,-22.0,15,5,10,1,1
4.0,-22.0,15,4,10,1,1
2.0,-22.0,15,3,10,1,1
0.0,-22.0,15,2,10,1,3
0.0,-20.0,31,14,2,3,3
0.0,-18.0,31,13,2,3,3
0.0,-16.0,31,12,2,3,3
0.0,-14.0,31,11,2,3,3
0.0,-12.0,31,10,2,3,3
0.0,-10.0,31,9,2,3,3
0.0,-8.0,31,8,2,3,3
0.0,-6.0,31,7,2,3,3
0.0,-4.0,31,6,2,3,3
0.0,-2.0,31,5,2,3,3
-18.0,14.0,31,4,2,3,2
-16.0,14.0,11,30,4,2,2
-14.0,14.0,11,29,4,2,2
-12.0,14.0,11,28,4,2,2
-10.0,14.0,21,27,4,2,2
-8.0,14.0,21,26,4,2,2
-6.0,14.0,21,25,4,2,2
-4.0,14.0,21,24,4,2,2
-2.0,14.0,21,23,4,2,2
0.0,14.0,21,22,4,2,4
0.0,12.0,9,20,22,4,4
0.0,10.0,9,19,22,4,4
0.0,8.0,9,18,22,4,4
0.0,6.0,9,17,22,4,4
0.0,4.0,11,16,22,4,4
0.0,2.0,11,15,22,4,4
-22.0,12.0,11,14,22,4,2
-20.0,12.0,14,21,11,2,2
-18.0,12.0,14,20,11,2,2
-16.0,12.0,14,19,11,2,2
-14.0,12.0,14,18,11,2,2
-12.0,12.0,14,17,11,2,2
-10.0,12.0,14,16,11,2,2
-8.0,12.0,14,15,11,2,2
-6.0,12.0,14,14,11,2,2
-4.0,12.0,14,13,11,2,2
-2.0,12.0,14,12,11,2,2
0.0,12.0,14,11,11,2,4
0.0,10.0,22,13,11,4,4
0.0,8.0,22,12,11,4,4
0.0,6.0,22,11,11,4,4
0.0,4.0,22,10,11,4,4
0.0,2.0,22,9,11,4,4
34.0,-32.0,22,8,11,4,1
32.0,-32.0,6,21,8,1,1
30.0,-32.0,6,20,8,1,1
28.0,-32.0,6,19,8,1,1
26.0,-32.0,6,18,8,1,1
24.0,-32.0,6,17,8,1,1
22.0,-32.0,6,16,8,1,1
20.0,-32.0,17,15,8,1,1
18.0,-32.0,17,14,8,1,1
16.0,-32.0,17,13,8,1,1
14.0,-32.0,17,12,8,1,1
12.0,-32.0,17,11,8,1,1
10.0,-32.0,17,10,8,1,1
8.0,-32.0,17,9,8,1,1
6.0,-32.0,17,8,8,1,1
4.0,-32.0,17,7,8,1,1
2.0,-32.0,17,6,8,1,1
0.0,-32.0,17,5,8,1,3
0.0,-30.0,17,16,5,3,3
0.0,-28.0,28,15,5,3,3
0.0,-26.0,28,14,5,3,3
0.0,-24.0,28,13,5,3,3
0.0,-22.0,28,12,5,3,3
0.0,-20.0,28,11,5,3,3
0.0,-18.0,28,10,5,3,3
0.0,-16.0,28,9,5,3,3
0.0,-14.0,28,8,5,3,3
0.0,-12.0,28,7,5,3,3
0.0,-10.0,28,6,5,3,3
0.0,-8.0,28,5,5,3,3
0.0,-6.0,28,4,5,3,3
0.0,-4.0,28,3,5,3,3
0.0,-2.0,28,2,5,3,3
-50.0,22.0,28,1,5,3,2
-48.0,22.0,16,27,1,2,2
-46.0,22.0,16,26,1,2,2
-44.0,22.0,24,25,1,2,2
-42.0,22.0,24,24,1,2,2
-40.0,22.0,24,23,1,2,2
-38.0,22.0,24,22,1,2,2
-36.0,22.0,24,21,1,2,2
-34.0,22.0,24,20,1,2,2
-32.0,22.0,24,19,1,2,2
-30.0,22.0,24,18,1,2,2
-28.0,22.0,24,17,1,2,2
-26.0,22.0,24,16,1,2,2
-24.0,22.0,24,15,1,2,2
-22.0,22.0,24,14,1,2,2
-20.0,22.0,24,13,1,2,2
-18.0,22.0,24,12,1,2,2
-16.0,22.0,24,11,1,2,2
-14.0,22.0,24,10,1,2,2
-12.0,22.0,24,9,1,2,2
-10.0,22.0,24,8,1,2,2
-8.0,22.0,24,7,1,2,2
-6.0,22.0,24,6,1,2,2
-4.0,22.0,24,5,1,2,2
-2.0,22.0,24,4,1,2,2
0.0,22.0,24,3,1,2,4
0.0,20.0,30,23,3,4,4
0.0,18.0,30,22,3,4,4
0.0,16.0,30,21,3,4,4
0.0,14.0,30,20,3,4,4
0.0,12.0,30,19,3,4,4
0.0,10.0,30,18,3,4,4
0.0,8.0,30,17,3,4,4
0.0,6.0,30,16,3,4,4
0.0,4.0,30,15,3,4,4
0.0,2.0,30,14,3,4,4
28.0,-20.0,30,13,3,4,1
26.0,-20.0,11,29,13,1,1
24.0,-20.0,11,28,13,1,1
22.0,-20.0,11,27,13,1,1
20.0,-20.0,11,26,13,1,1
18.0,-20.0,11,25,13,1,1
16.0,-20.0,12,24,13,1,1
14.0,-20.0,12,23,13,1,1
12.0,-20.0,12,22,13,1,1
10.0,-20.0,12,21,13,1,1
8.0,-20.0,12,20,13,1,1
6.0,-20.0,12,19,13,1,1
4.0,-20.0,12,18,13,1,1
2.0,-20.0,12,17,13,1,1
0.0,-20.0,12,16,13,1,3
0.0,-18.0,14,11,16,3,3
0.0,-16.0,14,10,16,3,3
0.0,-14.0,14,9,16,3,3
0.0,-12.0,17,8,16,3,3
0.0,-10.0,17,7,16,3,3
0.0,-8.0,17,6,16,3,3
0.0,-6.0,17,5,16,3,3
0.0,-4.0,17,4,16,3,3
0.0,-2.0,17,3,16,3,3
-26.0,32.0,17,2,16,3,2
-24.0,32.0,10,16,2,2,2
-22.0,32.0,10,15,2,2,2
-20.0,32.0,10,14,2,2,2
-18.0,32.0,10,13,2,2,2
-16.0,32.0,10,12,2,2,2
-14.0,32.0,10,11,2,2,2
-12.0,32.0,23,10,2,2,2
-10.0,32.0,23,9,2,2,2
-8.0,32.0,23,8,2,2,2
-6.0,32.0,23,7,2,2,2
-4.0,32.0,23,6,2,2,2
-2.0,32.0,23,5,2,2,2
0.0,32.0,23,4,2,2,4
0.0,30.0,13,22,4,4,4
0.0,28.0,13,21,4,4,4
0.0,26.0,13,20,4,4,4
0.0,24.0,13,19,4,4,4
0.0,22.0,29,18,4,4,4
0.0,20.0,29,17,4,4,4
0.0,18.0,29,16,4,4,4
0.0,16.0,29,15,4,4,4
0.0,14.0,29,14,4,4,4
0.0,12.0,29,13,4,4,4
0.0,10.0,29,12,4,4,4
0.0,8.0,29,11,4,4,4
0.0,6.0,29,10,4,4,4
0.0,4.0,29,9,4,4,4
0.0,2.0,29,8,4,4,4
22.0,-22.0,29,7,4,4,1
20.0,-22.0,16,28,7,1,1
18.0,-22.0,16,27,7,1,1
16.0,-22.0,16,26,7,1,1
14.0,-22.0,18,25,7,1,1
12.0,-22.0,18,24,7,1,1
10.0,-22.0,18,23,7,1,1
8.0,-22.0,18,22,7,1,1
6.0,-22.0,18,21,7,1,1
4.0,-22.0,18,20,7,1,1
2.0,-22.0,18,19,7,1,1
0.0,-22.0,18,18,7,1,3
0.0,-20.0,11,17,18,3,3
0.0,-18.0,11,16,18,3,3
0.0,-16.0,11,15,18,3,3
0.0,-14.0,11,14,18,3,3
0.0,-12.0,11,13,18,3,3
0.0,-10.0,11,12,18,3,3
0.0,-8.0,15,11,18,3,3
0.0,-6.0,15,10,18,3,3
0.0,-4.0,15,9,18,3,3
0.0,-2.0,15,8,18,3,3
22.0,30.0,15,7,18,3,1
20.0,30.0,7,17,18,1,1
18.0,30.0,7,16,18,1,1
16.0,30.0,7,15,18,1,1
14.0,30.0,7,14,18,1,1
12.0,30.0,7,13,18,1,1
10.0,30.0,7,12,18,1,1
8.0,30.0,7,11,18,1,1
6.0,30.0,7,10,18,1,1
4.0,30.0,7,9,18,1,1
2.0,30.0,7,8,18,1,1
0.0,30.0,7,7,18,1,4
0.0,28.0,7,17,11,4,4
0.0,26.0,7,16,11,4,4
0.0,24.0,7,15,11,4,4
0.0,22.0,7,14,11,4,4
0.0,20.0,7,13,11,4,4
0.0,18.0,7,12,11,4,4
0.0,16.0,7,11,26,4,4
0.0,14.0,7,10,26,4,4
0.0,12.0,7,9,26,4,4
0.0,10.0,7,8,26,4,4
0.0,8.0,7,7,26,4,4
0.0,6.0,7,6,26,4,4
0.0,4.0,7,5,26,4,4
0.0,2.0,7,4,26,4,4
-28.0,-42.0,7,3,26,4,2
-26.0,-42.0,3,25,15,2,2
-24.0,-42.0,3,24,15,2,2
-22.0,-42.0,3,23,15,2,2
-20.0,-42.0,3,22,15,2,2
-18.0,-42.0,3,21,15,2,2
-16.0,-42.0,3,20,22,2,2
-14.0,-42.0,3,19,22,2,2
-12.0,-42.0,3,18,22,2,2
-10.0,-42.0,3,17,22,2,2
-8.0,-42.0,3,16,22,2,2
-6.0,-42.0,3,15,22,2,2
-4.0,-42.0,3,14,22,2,2
-2.0,-42.0,3,13,22,2,2
0.0,-42.0,3,12,22,2,3
0.0,-40.0,12,21,14,3,3
0.0,-38.0,12,20,14,3,3
0.0,-36.0,12,19,14,3,3
0.0,-34.0,12,18,14,3,3
0.0,-32.0,12,17,14,3,3
0.0,-30.0,12,16,21,3,3
0.0,-28.0,12,15,21,3,3
0.0,-26.0,12,14,21,3,3
0.0,-24.0,12,13,21,3,3
0.0,-22.0,12,12,21,3,3
0.0,-20.0,12,11,21,3,3
0.0,-18.0,12,10,21,3,3
0.0,-16.0,12,9,21,3,3
0.0,-14.0,12,8,21,3,3
0.0,-12.0,12,7,21,3,3
0.0,-10.0,12,6,21,3,3
0.0,-8.0,12,5,21,3,3
0.0,-6.0,12,4,21,3,3
0.0,-4.0,12,3,21,3,3
0.0,-2.0,12,2,21,3,3
-10.0,2.0,12,1,21,3,2
-8.0,2.0,24,11,1,2,2
-6.0,2.0,24,10,1,2,2
-4.0,2.0,24,9,1,2,2
-2.0,2.0,24,8,1,2,2
0.0,2.0,24,7,1,2,4
24.0,10.0,5,23,7,4,1
22.0,10.0,1,4,23,1,1
20.0,10.0,1,3,23,1,1
18.0,10.0,1,2,23,1,1
16.0,10.0,1,1,23,1,1
